Unnamed: 0,merchant_name,merchant_area,category,display,product,price,discount_price,isDiscount,description,restaurant_status,rating,Location
3218,HokBen,Polisi Istimewa,Jepang,Menu Paket,Paket A,56000.0,,0,"Nasi, Acar, Beef Yakiniku, 1 Tori Ball, 2 Shrimp Roll",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3219,HokBen,Polisi Istimewa,Jepang,Menu Paket,Paket B,49501.0,,0,"Nasi, Acar, Chicken Yakiniku, 2 Egg Chicken Roll, 1 Ebi Furai",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3220,HokBen,Polisi Istimewa,Jepang,Menu Paket,Paket C,56000.0,,0,"Nasi, Acar, Beef Teriyaki, 1 Tori Ball, 2 Shrimp Roll",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3221,HokBen,Polisi Istimewa,Jepang,Menu Paket,Paket D,49501.0,,0,"Nasi, Acar, Chicken Teriyaki, 2 Egg Chicken Roll, 1 Ebi Furai",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3222,HokBen,Polisi Istimewa,Jepang,Menu Paket,Simple Set Beef Teriyaki 1,54001.0,,0,"Nasi, Beef Teriyaki, 2 Egg Chicken Roll, Acar",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3223,HokBen,Polisi Istimewa,Jepang,Menu Paket,Simple Set Beef Teriyaki 2,54001.0,,0,"Nasi, Beef Teriyaki, 2 Shrimp Roll, Acar",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3224,HokBen,Polisi Istimewa,Jepang,Menu Paket,Simple Set Beef Yakiniku 1,54001.0,,0,"Nasi, Beef Yakiniku, 2 Egg Chicken Roll, Acar",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3225,HokBen,Polisi Istimewa,Jepang,Menu Paket,Simple Set Beef Yakiniku 2,54001.0,,0,"Nasi, Beef Yakiniku, 2 Shrimp Roll, Acar",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3226,HokBen,Polisi Istimewa,Jepang,Menu Paket,Simple Set Chicken Teriyaki 1,42000.0,,0,"Nasi, Chicken Teriyaki, 2 Egg Chicken Roll, Acar",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3227,HokBen,Polisi Istimewa,Jepang,Menu Paket,Simple Set Chicken Teriyaki 2,42000.0,,0,"Nasi, Chicken Teriyaki, 2 Shrimp Roll, Acar",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3228,HokBen,Polisi Istimewa,Jepang,Menu Paket,Simple Set Chicken Yakiniku 1,42000.0,,0,"Nasi, Chicken Yakiniku, 2 Egg Chicken Roll, Acar",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3229,HokBen,Polisi Istimewa,Jepang,Menu Paket,Simple Set Chicken Yakiniku 2,42000.0,,0,"Nasi, Chicken Yakiniku, 2 Shrimp Roll, Acar",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3230,HokBen,Polisi Istimewa,Jepang,Menu Paket,Kidzu Bento 1,41001.0,,0,"Nasi, 3 Egg Chicken Roll, Scramble Egg, Kacang Polong dengan minuman Milo",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3231,HokBen,Polisi Istimewa,Jepang,Menu Paket,Kidzu Bento 2,41001.0,,0,"Nasi, 3 Tori Ball, Scramble Egg, Kacang Polong dengan minuman Milo",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3232,HokBen,Polisi Istimewa,Jepang,Menu Paket,Kidzu Bento 3,41001.0,,0,"Nasi, 1 Ebi Furai, 1 Crispy Chicken Karaage, Scramble Egg, Kacang Polong dengan minuman Milo",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3233,HokBen,Polisi Istimewa,Jepang,Menu Paket,Kidzu Bento 4,41001.0,,0,"Nasi, 1 HokBen Fried Chicken, Scramble Egg, Kacang Polong dengan minuman Milo",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3234,HokBen,Polisi Istimewa,Jepang,Hokben Fried Chicken,Paket 1 Hokben Fried Chicken,42000.0,,0,"1 pc Ayam Goreng khas HokBen yang disajikan dalam menu Paket termasuk Nasi, Ice Lemon Tea & Acar",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3235,HokBen,Polisi Istimewa,Jepang,Hokben Fried Chicken,Paket 2 Hokben Fried Chicken,57000.0,,0,"2 pcs Ayam Goreng khas HokBen yang disajikan dalam menu Paket termasuk Nasi, Ice Lemon Tea & Acar",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3236,HokBen,Polisi Istimewa,Jepang,Hokben Fried Chicken,A La Carte Hokben Fried Chicken 2 Pcs,43000.0,,0,2 pcs Ayam Goreng khas HokBen,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3237,HokBen,Polisi Istimewa,Jepang,Set Menu,Premium Set Beef Teriyaki,65500.0,,0,"Nasi, Beef Teriyaki, 1 Chicken Katsu, Acar dan Cold Ocha.",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3238,HokBen,Polisi Istimewa,Jepang,Set Menu,Premium Set Beef Yakiniku,65500.0,,0,"Nasi, Beef Yakiniku, 1 Chicken Katsu, Acar dan Cold Ocha.",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3239,HokBen,Polisi Istimewa,Jepang,Set Menu,Premium Set Seafood Beef Teriyaki,63500.0,,0,"Nasi, Beef Teriyaki, 1 Ebi Furai, 1 Ekkado, 1 Shrimp Roll, Acar dan Cold Ocha",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3240,HokBen,Polisi Istimewa,Jepang,Set Menu,Premium Set Seafood Beef Yakiniku,63500.0,,0,"Nasi, Beef Yakiniku, 1 Ebi Furai, 1 Ekkado, 1 Shrimp Roll, Acar dan Cold Ocha",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3241,HokBen,Polisi Istimewa,Jepang,Set Menu,Favorite Set Chicken Teriyaki,53501.0,,0,"Nasi, Chicken Teriyaki, 1 Tori Ball, 1 Egg Chicken Roll, 1 Shrimp Roll Acar dan Cold Ocha",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3242,HokBen,Polisi Istimewa,Jepang,Set Menu,Favorite Set Chicken Yakiniku,53501.0,,0,"Nasi, Chicken Yakiniku, 1 Tori Ball, 1 Egg Chicken Roll, 1 Shrimp Roll, Acar dan Cold Ocha",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3243,HokBen,Polisi Istimewa,Jepang,Set Menu,Value Set,33501.0,,0,"Nasi, 2 Egg Chicken Roll, 2 Shrimp Roll, Acar dan Cold Ocha",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3244,HokBen,Polisi Istimewa,Jepang,Menu Hemat,Hoka Hemat 1,28001.0,,0,"Nasi, Acar, Mayo, 1 Ekkado dan 3 Egg Chicken Roll.",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3245,HokBen,Polisi Istimewa,Jepang,Menu Hemat,Hoka Hemat 2,28001.0,,0,"Nasi, Acar, Mayo, 2 Tori Ball dan 2 Egg Chicken Roll.",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3246,HokBen,Polisi Istimewa,Jepang,Menu Hemat,Hoka Hemat 3,28001.0,,0,"Nasi, Acar, Mayo, 2 Egg Chicken Roll, 2 Shrimp Roll.",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3247,HokBen,Polisi Istimewa,Jepang,Menu Hemat,Hoka Hemat 4,28001.0,,0,"Nasi, Acar, Mayo, 4 Shrimp Roll.",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3248,HokBen,Polisi Istimewa,Jepang,Main Menu,Beef Teriyaki,43001.0,,0,Daging sapi premium yang dimasak dengan potongan bawang bombay dan menggunakan saus teriyaki khas HokBen,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3249,HokBen,Polisi Istimewa,Jepang,Main Menu,Beef Yakiniku,43001.0,,0,Daging sapi premium yang dimasak dengan potongan bawang bombay dan paprika hijau menggunakan saus yakiniku khas HokBen,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3250,HokBen,Polisi Istimewa,Jepang,Main Menu,Chicken Teriyaki,32501.0,,0,Daging ayam tanpa tulang yang dimasak dengan potongan bawang bombay dan saus teriyaki khas HokBen,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3251,HokBen,Polisi Istimewa,Jepang,Main Menu,Chicken Yakiniku,31500.0,,0,Daging ayam tanpa tulang yang dimasak dengan potongan bawang bombay dan paprika hijau menggunakan saus yakiniku khas HokBen,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3252,HokBen,Polisi Istimewa,Jepang,Main Menu,Original Chicken Steak,36501.0,,0,Produk daging ayam panggang tanpa tulang yang dibumbui saos Teriyaki khas Jepang dengan rasa manis dan gurih,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3253,HokBen,Polisi Istimewa,Jepang,Main Menu,Hot & Spicy Beef Teriyaki,48501.0,,0,Daging sapi premium yang dimasak dengan potongan bawang bombay dan irisan cabai yang dibumbui menggunakan saus teriyaki khas HokBen dengan citarasa pedas,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3254,HokBen,Polisi Istimewa,Jepang,Main Menu,Hot & Spicy Chicken Teriyaki,37500.0,,0,Daging ayam tanpa tulang yang dimasak dengan potongan bawang bombay dan irisan cabai yang dibumbui menggunakan saus teriyaki khas HokBen dengan citarasa pedas,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3255,HokBen,Polisi Istimewa,Jepang,Ala Carte,Egg Chicken Roll (6 pcs),33500.0,,0,Produk olahan daging ayam yang digulung dengan telur dadar dan dimasak dengan metode Deep Frying Oil,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3256,HokBen,Polisi Istimewa,Jepang,Ala Carte,Ekkado (5 pcs),41001.0,,0,"Produk spesial HokBen yang dibuat dari telur puyuh berlapis olahan daging udang, dibungkus dengan kulit tahu dan dimasak dengan metode Deep Frying Oil.",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3257,HokBen,Polisi Istimewa,Jepang,Ala Carte,Shrimp Roll (5 pcs),32500.0,,0,"Dihasilkan dari olahan udang dibungkus dengan telur dan tepung roti, dimasak dengan metode Deep Frying Oil.",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3258,HokBen,Polisi Istimewa,Jepang,Ala Carte,Chicken Katsu (1 pc),32501.0,,0,"Dada ayam tanpa tulang berlapis tepung roti dan bumbu khas HokBen yang dimasak dengan metode Deep Frying Oil sehingga renyah di luar, empuk di dalam",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3259,HokBen,Polisi Istimewa,Jepang,Ala Carte,Tori No Teba (2 pcs),30001.0,,0,"Produk Spesial HokBen yang dibuat dari sayap ayam berisi daging ayam olahan, dimasak dengan metode Deep Frying Oil",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3260,HokBen,Polisi Istimewa,Jepang,Ala Carte,Kani Roll (2 pcs),32501.0,,0,Dihasilkan dari olahan rajungan yang dibungkus dengan kulit tahu dan dimasak dengan metode Deep Frying Oil,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3261,HokBen,Polisi Istimewa,Jepang,Ala Carte,Ebi Furai (4 pcs),40000.0,,0,"Produk olahan udang yang dilapisi tepung roti, dimasak dengan metode Deep Frying Oil",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3262,HokBen,Polisi Istimewa,Jepang,Ala Carte,Tori Ball (5 pcs),33500.0,,0,Dihasilkan dari olahan daging dada ayam yang dilapis oleh tepung roti dan dimasak dengan metode Deep Frying Oil,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3263,HokBen,Polisi Istimewa,Jepang,Sukiyaki & Soup,Sukiyaki,61000.0,,0,"Dibuat dari daging sapi premium, tahu sutra jepang, shiratake, sawi putih, daun bawang, bawang bombay dan dimasak dengan saus sukiyaki khas HokBen",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3264,HokBen,Polisi Istimewa,Jepang,Sukiyaki & Soup,Chicken Tofu (2 pcs),21500.0,,0,Dibuat dari tahu pilihan yang dilapisi daging ayam olahan dan disajikan dengan daun bawang serta kuah kaldu ayam khas HokBen,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3265,HokBen,Polisi Istimewa,Jepang,Sukiyaki & Soup,Shrimp Ball (3 pcs),25001.0,,0,Dibuat dari olahan udang yang dibungkus dengan kulit pangsit dan disajikan dengan daun bawang serta kuah kaldu khas HokBen.,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3266,HokBen,Polisi Istimewa,Jepang,Sukiyaki & Soup,Shrimp Dumpling (3 pcs),21500.0,,0,Dibuat dari olahan udang yang dibungkus dengan kulit pangsit dan disajikan dengan daun bawang serta kuah kaldu khas HokBen.,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3267,HokBen,Polisi Istimewa,Jepang,Sukiyaki & Soup,Clear Soup,10001.0,,0,Soup dengan kuah kaldu Ayam bening yang gurih yang dicampur dengan potongan tahu sutra (tofu) dan topping daun bawang,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3268,HokBen,Polisi Istimewa,Jepang,Sukiyaki & Soup,Shirataki Soup,17501.0,,0,Soup dengan kuah kaldu Ayam bening yang gurih yang dicampur dengan mi Shirataki dan topping daun bawang,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3269,HokBen,Polisi Istimewa,Jepang,Snacks,Crispy Chicken Karaage,29000.0,,0,4 pcs Crispy Chicken Karaage,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3270,HokBen,Polisi Istimewa,Jepang,Snacks,Takoyaki 5 pcs,24000.0,,0,Makanan kecil berbentuk bola-bola kecil dengan isian potongan bayi gurita,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3271,HokBen,Polisi Istimewa,Jepang,Snacks,Shumay Steam 5 pcs,27000.0,,0,Produk olahan udang dan ayam yang dibungkus dengan kulit pangsit dan dimasak dengan metode kukus,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3272,HokBen,Polisi Istimewa,Jepang,Snacks,Takoyaki Mentai,43000.0,,0,Takoyaki yang disiram dengan saus mentai khas HokBen dengan topping hana katsuoboshi dan nori,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3273,HokBen,Polisi Istimewa,Jepang,Snacks,Shumay Furai 5 pcs,27000.0,,0,Produk olahan udang dan ayam yang dibungkus dengan kulit pangsit dan dimasak dengan metode Deep Frying Oil,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3274,HokBen,Polisi Istimewa,Jepang,Snacks,Chicken Tofu (1 Pc),13001.0,,0,Dibuat dari tahu pilihan yang dilapisi daging ayam olahan dan disajikan dengan daun bawang serta kuah kaldu ayam khas HokBen,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3275,HokBen,Polisi Istimewa,Jepang,Snacks,Takoyaki Original,41000.0,,0,Takoyaki yang disiram dengan saus Tare dan Mayonaise khas HokBen dengan topping hana katsuoboshi,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3276,HokBen,Polisi Istimewa,Jepang,Snacks,Tori Pop Corn,22501.0,,0,Potongan dada ayam tanpa lemak berlapis tepung dan dimasak dengan metode Deep Frying Oil,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3277,HokBen,Polisi Istimewa,Jepang,Dessert,Es Ogura,14000.0,,0,"Kacang merah yang disajikan dengan air gula, santan dan es serut sebagai makanan penutup",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3278,HokBen,Polisi Istimewa,Jepang,Dessert,Es Sarang Burung,19501.0,,0,Agar-agar dan buah kelengkeng yang disajikan dengan air gula serta es serut sebagai makanan penutup,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3279,HokBen,Polisi Istimewa,Jepang,Dessert,Kori Konyaku Strawberry,22501.0,,0,Minuman khas HokBen dengan rasa Strawberry dan tambahan jelly strawberry,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3280,HokBen,Polisi Istimewa,Jepang,Dessert,Kori Konyaku Lhycee,22501.0,,0,Minuman khas HokBen dengan rasa Leci dan tambahan jelly rasa leci,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3281,HokBen,Polisi Istimewa,Jepang,Drinks,Ocha,9001.0,,0,Teh hijau khas Jepang yang dingin dan segar,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3282,HokBen,Polisi Istimewa,Jepang,Drinks,Ocha Lychee Tea,19501.0,,0,"Minuman Teh Leci yang dihasilkan dari Ocha (teh hijau) yang ditambahkan flavour leci dari sirup Leci, dengan tambahan buah leci dan Nata de Coco Crispy yang menghasilkan minuman Lychee Tea khas HokBen yang manis dan menyegarkan",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3283,HokBen,Polisi Istimewa,Jepang,Drinks,Teh Botol Kotak Sosro,11000.0,,0,,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3284,HokBen,Polisi Istimewa,Jepang,Drinks,Milo With Ice,11000.0,,0,,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3285,HokBen,Polisi Istimewa,Jepang,Drinks,Aqua,10001.0,,0,,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3286,HokBen,Polisi Istimewa,Jepang,Drinks,Melon Juice,19501.0,,0,Sari buah asli yang dibuat dari melon segar pilihan.,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3287,HokBen,Polisi Istimewa,Jepang,Drinks,Orange Juice,19501.0,,0,Sari buah asli yang dibuat dari jeruk segar pilihan.,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3288,HokBen,Polisi Istimewa,Jepang,Rice & Salad,Nasi HokBen,9001.0,,0,Dimasak menggunakan beras spesial HokBen,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3289,HokBen,Polisi Istimewa,Jepang,Rice & Salad,Salad HokBen,17501.0,,0,"Terdiri dari acar, kol serut, salad mayonaise khas HokBen yang disajikan dalam cup",Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3290,HokBen,Polisi Istimewa,Jepang,Add on Menu / Extras Menu,HokBen Sambal Extra Pedas,14000.0,,0,HokBen Extra Hot Chili Sauce sebagai pelengkap menu HokBen,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3291,HokBen,Polisi Istimewa,Jepang,Promo Merchandise Hokben,1 Set Tumbler HokBen X Tupperware,220000.0,200000.0,1,1 Set Tumbler HokBen X Tupperware (4 pcs),Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3292,HokBen,Polisi Istimewa,Jepang,Promo Merchandise Hokben,1 pc Tumbler HokBen X Tupperware,65000.0,55000.0,1,1 pc Tumbler HokBen X Tupperware,Halal,4.7,"Jl. Polisi Istimewa No.23-25, Tegalsari, Surabaya"
3293,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Coklat,9700.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3294,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Kismis,9700.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3295,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Coklat Muisjes Gulung,9700.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3296,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Isi Srikaya,10300.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3297,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Pisang Coklat,10300.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3298,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Keju,10800.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3299,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Pisang Keju,10800.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3300,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Bakso Sapi,12900.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3301,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Kacang Merah,9700.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3302,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Tawar Kulit,18700.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3303,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Tawar Kupas,18700.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3304,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Mahkota/Ring,12900.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3305,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Sisir,16500.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3306,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Keset Kombinasi,25300.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3307,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Bagelen,27500.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3308,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Keju Coklat,10300.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3309,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Keset Coklat,23100.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3310,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Abon Sapi,12900.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3311,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Coklat Susu,10300.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3312,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Mocca Mesis,10300.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3313,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Tawar Premium,24700.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3314,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Bakso Ayam,12400.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3315,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Sosis Sapi,13500.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3316,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Tawar Kering (Toast Slice),23100.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3317,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Keset Keju,25300.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3318,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Tawar Gandum,22000.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3319,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Tawar Kentang,18700.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3320,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Molen,9700.0,,0,Isian Keju Susu,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3321,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Nanas,10300.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3322,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Pandan Kelapa,12400.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3323,Holland Bakery,Kapas Krampung,Roti,Roti,Zebra Cake Keju,10800.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3324,Holland Bakery,Kapas Krampung,Roti,Roti,Maxi Choco Chese,12400.0,,0,Rotinya Manis Taburan Choco Chip  Isi Keju,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3325,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Mexican Coffe,12900.0,,0,Adodan Coffee,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3326,Holland Bakery,Kapas Krampung,Roti,Roti,Korean Garlic Cream Cheese,14600.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3327,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Kelapa,9700.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3328,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Kacang Hijau,9700.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
3329,Holland Bakery,Kapas Krampung,Roti,Roti,Roti Coklat Keju,12400.0,,0,,Halal,5.0,"Jl. Kapas Krampung No. 75 Kav. D, Tambaksari, Surabaya"
