,merchant_name,merchant_area,category,display,product,price,discount_price,isDiscount,description,restaurant_status,rating,Location
319,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Mie Jumbo,28500,,0,Mie Dengan Topping Ayam Dengan Porsi Jumbo,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
320,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Mie Jumbo Ganas,32500,,0,Mie Dengan Topping Ayam Pedas Dengan Porsi Jumbo,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
321,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Jumbo Paket 1,33500,,0,Mie Dengan Topping Ayam Dan Ditambah 1 Topping Porsi Jumbo,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
322,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Jumbo Paket 2,36000,,0,Mie Dengan Topping Ayam Dan Ditambah 2 Topping Porsi Jumbo,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
323,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Mie Campur,36000,,0,Mie Dengan Topping Campur,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
324,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Mie Pithik Istimewa,40000,,0,Mie Dengan Topping Campur Dan Puyuh,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
325,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Jumbo Campur,40000,,0,Mie Dengan Topping Campur Porsi Jumbo,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
326,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Mie Jumbo Istimewa,45500,,0,Mie Dengan Topping Campur Dan Puyuh Porsi Jumbo,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
327,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Tambahan A,7500,,0,"Ceker, Kepala, Bakso, Puyuh, Jamur, (Pilih Salah Satu)",Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
328,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Tambahan B,15500,,0,"Ceker, Kepala, Bakso, Puyuh, Jamur, (Pilih 2 Saja)",Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
329,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Bubur Ayam Mang Dudung,Bubur Ayam Aja,22000,,0,Bubur Cakue Kripik Pangsit Ayam Suwir,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
330,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Bubur Ayam Mang Dudung,Bubur Ampela,26000,,0,Bubur Cakue Kripik Pangsit Ayam Suwir Ati Ampela,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
331,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Bubur Ayam Mang Dudung,Bubur Telur,29500,,0,Bubur Cakue Kripik Pangsit Ayam Suwir Ati Telur,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
332,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Bubur Ayam Mang Dudung,Bubur Ayam Spesial,35000,,0,Bubur Cakue Kripik Pangsit Ayam Suwir Ati Spesial,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
333,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Bubur Ayam Mang Dudung,Bubur Spesial Jumbo Ori,37500,,0,Bubur Cakue Kripik Pangsit Ayam Suwir,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
334,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Bubur Ayam Mang Dudung,Bubur Spesial Jumbo Telur,39000,,0,Bubur Cakue Kripik Pangsit Ayam Suwir Ati Telur,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
335,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Bubur Ayam Mang Dudung,Bubur Spesial Jumbo,41500,,0,Bubur Cakue Kripik Pangsit Ayam Suwir Ati Jumbo,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
336,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Bubur Ayam Mang Dudung,Tambah Ati Ampela,7500,,0,Tambah Ati Ampela,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
337,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Batagor Kabita,Batagor,22000,,0,"Siomay Goreng, Tahu Goreng",Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
338,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Batagor Kabita,Siomay,23000,,0,"Siomay, Tahu, Kentang, Kubis",Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
339,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Batagor Kabita,Siomay & Batagor Campur,26000,,0,"Siomay, Tahu, Kentang, Kubis, Batagor, Telor",Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
340,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Batagor Kabita,Batagor Siomay Spesial,33500,,0,"Siomay, Tahu, Kentang, Kubis,. Tahu Susu, Batagor, Telor",Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
341,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Batagor Kabita,BATAGOR SPESIAL,24500,,0,Siomay Goreng Dan Tahu Susu Goreng,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
342,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Batagor Kabita,SIOMAY SPESIAL,24500,,0,"Siomay, Tahu, Kentang, Kubis, Telor",Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
343,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Es Tea,10000,,0,,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
344,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Es Tea Jumbo,13000,,0,,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
345,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Teh Tarik,19500,,0,,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
346,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Lemon Tea,19500,,0,,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
347,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Lecy Tea,23000,,0,,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
348,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Peach Tea,23000,,0,,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
349,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Es Jeruk Nipis,10000,,0,,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
350,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Green Tea,23000,,0,,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
351,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Honey Lime Squash,19500,,0,,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
352,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Blue Ocean,19500,,0,,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
353,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Mango Yakult,26000,,0,,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
354,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Lychee Yakult,26000,,0,,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
355,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Mineral Water,10000,,0,,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
356,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Es Jeruk Manis,13000,,0,,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
357,Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Thai Tea,23000,,0,,Halal,4.5,"Jl. Dr. Ir. H. Soekarno No. 322, Rungkut, Surabaya"
358,Amanda Brownies, Tegalsari,Roti/Jajanan,Paket Cheese,Paket Cheese,146000,,0,Paket cheese adalam pembelian 2 box brownies kukus cream cheese berhadiah totebag,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
359,Amanda Brownies, Tegalsari,Roti/Jajanan,Cookies,Sagu Keju,60000,,0,Cookies citarasa khas Amanda dengan rasa sagu keju,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
360,Amanda Brownies, Tegalsari,Roti/Jajanan,Cookies,Nastar Original,60000,,0,Cookies citarasa khas Amanda jenis nastar dengan selai yang segar,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
361,Amanda Brownies, Tegalsari,Roti/Jajanan,Cookies,Nastar Greentea,60000,,0,Cookies citarasa khas Amanda jenis nastar rasa greentea dengan selai yang segar,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
362,Amanda Brownies, Tegalsari,Roti/Jajanan,Cookies,Palm Cheese,60000,,0,Cookies citarasa khas Amanda dengan rasa keju yang dikombinasi dengan  gula merah pilihan,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
363,Amanda Brownies, Tegalsari,Roti/Jajanan,Cookies,Putri Salju Kacang,60000,,0,Cookies citarasa khas Amanda jenis puteri salju kacang,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
364,Amanda Brownies, Tegalsari,Roti/Jajanan,Cookies,Kastengels,60000,,0,Cookies citarasa khas Amanda jenis kastengels keju dengan bahan premium,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
365,Amanda Brownies, Tegalsari,Roti/Jajanan,Cookies,Crunchy Choco,60000,,0,Cookies citarasa khas Amanda perpaduan cookies crunchhy keju dengan coklat melted,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
366,Amanda Brownies, Tegalsari,Roti/Jajanan,Cookies,Choco Almond,60000,,0,Cookies citarasa khas Amanda dengan rasa coklat yang dipadukan dengan kacang almond,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
367,Amanda Brownies, Tegalsari,Roti/Jajanan,Premium,Original Ganache,66000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
368,Amanda Brownies, Tegalsari,Roti/Jajanan,Brownies,Brownies Original,45000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
369,Amanda Brownies, Tegalsari,Roti/Jajanan,Brownies,Brownies Greentea Mint,52000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
370,Amanda Brownies, Tegalsari,Roti/Jajanan,Brownies,Brownies Strawberry,52000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
371,Amanda Brownies, Tegalsari,Roti/Jajanan,Brownies,Brownies Cappucino Marble,54500,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
372,Amanda Brownies, Tegalsari,Roti/Jajanan,Brownies,Brownies Choco Marble,54500,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
373,Amanda Brownies, Tegalsari,Roti/Jajanan,Brownies,Brownies Cheese Cream,78500,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
374,Amanda Brownies, Tegalsari,Roti/Jajanan,Brownies,Brownies Pink Marble,54500,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
375,Amanda Brownies, Tegalsari,Roti/Jajanan,Brownies,Brownies Tiramisu Marble,54500,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
376,Amanda Brownies, Tegalsari,Roti/Jajanan,Brownies,Brownies Bakar,49500,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
377,Amanda Brownies, Tegalsari,Roti/Jajanan,Brownies,Brownies Tiramisu,63500,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
378,Amanda Brownies, Tegalsari,Roti/Jajanan,Brownies,Brownies Kering,43000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
379,Amanda Brownies, Tegalsari,Roti/Jajanan,Brownies,Brownies Blueberry,54500,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
380,Amanda Brownies, Tegalsari,Roti/Jajanan,Brownies,Bolu Pandan,38000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
381,Amanda Brownies, Tegalsari,Roti/Jajanan,Brownies,Brownies Green Marble,44000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
382,Amanda Brownies, Tegalsari,Roti/Jajanan,Keripik Amanda,Keripik Pisang Keju,18000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
383,Amanda Brownies, Tegalsari,Roti/Jajanan,Keripik Amanda,Keripik Pisang Original,18000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
384,Amanda Brownies, Tegalsari,Roti/Jajanan,Keripik Amanda,Keripik Pisang Coklat,18000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
385,Amanda Brownies, Tegalsari,Roti/Jajanan,Snacks,Keripik Kentang Pedas,21000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
386,Amanda Brownies, Tegalsari,Roti/Jajanan,Snacks,Bangket Duo,31000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
387,Amanda Brownies, Tegalsari,Roti/Jajanan,Snacks,Soes Kering,42000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
388,Amanda Brownies, Tegalsari,Roti/Jajanan,Snacks,Sweet Stick,36000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
389,Amanda Brownies, Tegalsari,Roti/Jajanan,Snacks,Cheese Roll,59000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
390,Amanda Brownies, Tegalsari,Roti/Jajanan,Snacks,Bangket Mutiara,31000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
391,Amanda Brownies, Tegalsari,Roti/Jajanan,Snacks,Keripik Kentang Keju,21000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
392,Amanda Brownies, Tegalsari,Roti/Jajanan,Snacks,Peanut Butter,45000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
393,Amanda Brownies, Tegalsari,Roti/Jajanan,Snacks,Pisang Bolen Keju,56500,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
394,Amanda Brownies, Tegalsari,Roti/Jajanan,Snacks,Pisang Bolen Coklat,56500,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
395,Amanda Brownies, Tegalsari,Roti/Jajanan,Snacks,Molen Nanas,45000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
396,Amanda Brownies, Tegalsari,Roti/Jajanan,Snacks,Cheese Stick,52000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
397,Amanda Brownies, Tegalsari,Roti/Jajanan,Pastry,BOLEN KACANG HIJAU,52000,,0,,Halal,5,"Jl. Diponegoro No. 182, Tegalsari, Surabaya"
398,Aneka Bothok, Sukolilo,Aneka nasi,Bothok,Bothok Jeroan / Ati,12000,9000,1,Jeroan / ati goreng di kukus dengan bumbu pedas tanpa kelapa dengan bungkus daun pisang,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
399,Aneka Bothok, Sukolilo,Aneka nasi,Bothok,Bothok Tawon,12000,9000,1,Sarang Lebah di kukus dengan Bumbu Pedas tanpa kelapa dengan bungkus daun pisang,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
400,Aneka Bothok, Sukolilo,Aneka nasi,Bothok,Bothok Kutuk,9000,,0,Kutuk Goreng di kukus dengan Bumbu Pedas tanpa kelapa dengan bungkus daun pisang,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
401,Aneka Bothok, Sukolilo,Aneka nasi,Bothok,Bothok Patin,9000,,0,ikan Patin di kukus dengan Bumbu Pedas tanpa kelapa dengan bungkus daun pisang,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
402,Aneka Bothok, Sukolilo,Aneka nasi,Bothok,Bothok Jamur,9000,,0,Jamur Tiram di kukus dengan Bumbu Pedas tanpa kelapa dengan bungkus daun pisang,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
403,Aneka Bothok, Sukolilo,Aneka nasi,Bothok,Bothok Tahu Tempe,12000,9000,1,Tahu dan Tempe di kukus dengan Bumbu Pedas dengan kelapa dan di bungkus daun pisang,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
404,Aneka Bothok, Sukolilo,Aneka nasi,Bothok,Bothok Lele,9000,,0,Lele Goreng di kukus dengan Bumbu Pedas tanpa kelapa dengan bungkus daun pisang,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
405,Aneka Bothok, Sukolilo,Aneka nasi,Bothok,Bothok Kerang,9000,,0,Kerang Rebus di kukus dengan Bumbu Pedas tanpa kelapa dengan bungkus daun pisang,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
406,Aneka Bothok, Sukolilo,Aneka nasi,Bothok,Bothok Telor Asin,12000,9000,1,Telor Asin di kukus dengan Bumbu Pedas tanpa kelapa dengan bungkus daun pisang,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
407,Aneka Bothok, Sukolilo,Aneka nasi,Bothok,Bothok Udang,12000,9000,1,Udang di kukus dengan bumbu pedas tanpa kelapa dengan bungkus daun pisang,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
408,Aneka Bothok, Sukolilo,Aneka nasi,Bothok,Bothok Cumi Cumi,9000,,0,Cumi Rebus di kukus dengan Bumbu Pedas tanpa kelapa dengan bungkus daun pisang,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
409,Aneka Bothok, Sukolilo,Aneka nasi,Bothok,Bothok Tongkol,12000,9000,1,Tongkol di kukus dengan bumbu pedas tanpa kelapa dengan bungkus daun pisang,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
410,Aneka Bothok, Sukolilo,Aneka nasi,Bothok,Bothok Ikan Tuna,9000,,0,Ikan Tuna di kukus dengan Bumbu Pedas tanpa kelapa dengan bungkus daun pisang,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
411,Aneka Bothok, Sukolilo,Aneka nasi,PAKET COMBO,Nasi Pecel + Telur Dadar + Es Teh,19000,17100,1,,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
412,Aneka Bothok, Sukolilo,Aneka nasi,PAKET COMBO,Nasi Pecel + Ayam Goreng + Es Teh,19000,17100,1,,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
413,Aneka Bothok, Sukolilo,Aneka nasi,PAKET COMBO,Nasi Campur + Telur Dadar + Es Teh,19000,17100,1,,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
414,Aneka Bothok, Sukolilo,Aneka nasi,PAKET COMBO,Nasi Campur + Ayam Goreng + Es Teh,19000,17100,1,,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
415,Aneka Bothok, Sukolilo,Aneka nasi,PAKET COMBO,Paket Combo Nasi Sayur Asem + Telur Dadar + Es Teh,19000,17100,1,Nasi + Sayur Asem + Telur + Es Teh,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
416,Aneka Bothok, Sukolilo,Aneka nasi,PAKET COMBO,Paket Combo Nasi Pecel + Tongkol Sarden + Es Teh,19000,17100,1,Nasi Pecel + Tongkol + Es Teh,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
417,Aneka Bothok, Sukolilo,Aneka nasi,PAKET COMBO,Paket Combo Nasi Campur + Tongkol Sarden + Es Teh,19000,17100,1,Nasi Campur + Tongkol + Es Teh,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
418,Aneka Bothok, Sukolilo,Aneka nasi,PAKET COMBO,Paket Combo Nasi Sayur Lodeh + Telur Dadar + Es Teh,19000,17100,1,Nasi + Lodeh + Telur + Es Teh,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
419,Aneka Bothok, Sukolilo,Aneka nasi,PAKET COMBO,Paket Combo Nasi Bothok Tahu Tempe + Es Teh,18000,,0,Nasi + Bothok + Es Teh,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
420,Aneka Bothok, Sukolilo,Aneka nasi,PAKET COMBO,Paket Combo Bothok Rempelo Ati + Es Teh,18000,,0,Nasi + Bothok + Es Teh,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
421,Aneka Bothok, Sukolilo,Aneka nasi,PAKET COMBO,Nasi Kare Ayam + Es Teh,19000,17100,1,Nasi + Kare Ayam + Es Teh,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
422,Aneka Bothok, Sukolilo,Aneka nasi,PAKET COMBO,Nasi Campur Ayam Crispy + Es Teh,21000,18900,1,Nasi Campur + Ayam Crispy + Es Teh,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
423,Aneka Bothok, Sukolilo,Aneka nasi,PAKET COMBO,Nasi Pecel Ayam Crispy + Es Teh,21000,18900,1,Nasi Pecel + Ayam Crispy + Es Teh,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
424,Aneka Bothok, Sukolilo,Aneka nasi,PAKET COMBO,Paket Combo Nasi Sayur Sop + Ayam Goreng + Es Teh,19000,17100,1,Nasi + Sop + Ayam + Es Teh,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
425,Aneka Bothok, Sukolilo,Aneka nasi,PAKET COMBO,Paket Combo Bothok Udang + Es Teh,18000,,0,Nasi + Bothok + Es Teh,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
426,Aneka Bothok, Sukolilo,Aneka nasi,PAKET COMBO,Nasi Kare Telur + Es Teh,19000,17100,1,Nasi + Telur + Es Teh,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
427,Aneka Bothok, Sukolilo,Aneka nasi,Sayur,Asem,5000,,0,"Sayur Kangkung,Timun,Kacang panjang",Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
428,Aneka Bothok, Sukolilo,Aneka nasi,Sayur,Bayam,5000,,0,"Sayur Bayam,Manisa",Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
429,Aneka Bothok, Sukolilo,Aneka nasi,Sayur,Bobor,5000,,0,Sayur Bayam Bersantan,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
430,Aneka Bothok, Sukolilo,Aneka nasi,Sayur,Lodeh,5000,,0,Sayur Santan Pedas,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
431,Aneka Bothok, Sukolilo,Aneka nasi,Sayur,Sop,5000,,0,"Sayur Wortel,Buncis,Kubis,Kentang",Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
432,Aneka Bothok, Sukolilo,Aneka nasi,Sayur,Tumis Kangkung,5000,,0,Kangkung Pedas,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
433,Aneka Bothok, Sukolilo,Aneka nasi,Lauk Pauk,Lele,6000,,0,,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
434,Aneka Bothok, Sukolilo,Aneka nasi,Lauk Pauk,Telor,6000,,0,Telor Ceplok/Dadar/Bali,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
435,Aneka Bothok, Sukolilo,Aneka nasi,Lauk Pauk,Sambel Teri-Terong,6000,,0,Sambel Teri-Terong,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
436,Aneka Bothok, Sukolilo,Aneka nasi,Lauk Pauk,Dadar Jagung,2000,,0,,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
437,Aneka Bothok, Sukolilo,Aneka nasi,Lauk Pauk,Ayam Kare,6000,,0,,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
438,Aneka Bothok, Sukolilo,Aneka nasi,Lauk Pauk,Tongkol Sarden,6000,,0,Tongkol Berbumbu Tomat,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
439,Aneka Bothok, Sukolilo,Aneka nasi,Lauk Pauk,Tempe,2000,,0,,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
440,Aneka Bothok, Sukolilo,Aneka nasi,Lauk Pauk,Pindang,6000,,0,,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
441,Aneka Bothok, Sukolilo,Aneka nasi,Lauk Pauk,Ayam Goreng,6000,,0,,Halal,4.5,"Jl. Nginden 2 No.47, Sukolilo, Surabaya"
